CustomerID,Gender,Age,AnnualIncome,SpendingScore
CUST_000872,Male,41,29,28
CUST_000873,Female,44,87,40
CUST_000874,Male,22,60,46
CUST_000875,Male,46,66,83
CUST_000876,Male,45,15,95
CUST_000877,Female,32,46,58
CUST_000878,Female,43,79,65
CUST_000879,Male,37,66,57
CUST_000880,Male,19,46,38
CUST_000881,Male,33,57,8
CUST_000882,Female,30,99,84
CUST_000883,Male,35,55,59
CUST_000884,Male,45,62,57
CUST_000885,Female,18,59,80
CUST_000886,Male,30,64,23
CUST_000887,Female,26,84,29
CUST_000888,Male,27,109,52
CUST_000889,Male,26,89,66
CUST_000890,Male,35,64,63
CUST_000891,Female,40,83,72
CUST_000892,Female,38,30,80
CUST_000893,Female,36,59,34
CUST_000894,Male,41,45,100
CUST_000895,Female,58,48,33
CUST_000896,Male,36,79,59
CUST_000897,Male,45,87,49
CUST_000898,Female,44,33,45
CUST_000899,Male,52,56,100
CUST_000900,Male,40,46,86
CUST_000901,Male,26,73,56
CUST_000902,Male,38,82,54
CUST_000903,Male,37,105,1
CUST_000904,Female,43,83,34
CUST_000905,Male,26,82,44
CUST_000906,Female,47,39,38
CUST_000907,Female,35,46,56
CUST_000908,Male,43,61,43
CUST_000909,Male,38,111,57
CUST_000910,Male,36,61,52
CUST_000911,Female,37,88,66
CUST_000912,Male,41,51,57
CUST_000913,Female,54,59,94
CUST_000914,Male,18,59,48
CUST_000915,Female,40,50,80
CUST_000916,Male,35,73,19
CUST_000917,Male,33,34,32
CUST_000918,Female,18,23,17
CUST_000919,Female,40,54,97
CUST_000920,Male,33,71,51
CUST_000921,Female,26,44,8
CUST_000922,Female,35,106,24
CUST_000923,Female,32,59,59
CUST_000924,Female,18,61,38
CUST_000925,Male,35,39,33
CUST_000926,Male,40,72,17
CUST_000927,Male,29,80,80
CUST_000928,Female,37,63,86
CUST_000929,Female,36,66,77
CUST_000930,Male,45,64,86
CUST_000931,Male,33,41,57
CUST_000932,Female,43,88,42
CUST_000933,Female,31,53,1
CUST_000934,Female,54,94,29
CUST_000935,Male,30,35,48
CUST_000936,Male,28,78,63
CUST_000937,Male,33,63,42
CUST_000938,Female,27,61,48
CUST_000939,Male,22,48,21
CUST_000940,Female,42,73,87
CUST_000941,Male,18,70,50
CUST_000942,Female,27,95,39
CUST_000943,Female,21,73,16
CUST_000944,Female,36,51,88
CUST_000945,Male,18,51,1
CUST_000946,Male,40,66,56
CUST_000947,Male,41,89,34
CUST_000948,Female,18,67,48
CUST_000949,Female,36,80,47
CUST_000950,Female,40,65,62
CUST_000951,Female,44,22,50
CUST_000952,Female,20,69,58
CUST_000953,Male,18,56,41
CUST_000954,Female,50,84,43
CUST_000955,Male,26,93,71
CUST_000956,Male,29,96,57
CUST_000957,Female,41,56,73
CUST_000958,Male,23,50,30
CUST_000959,Male,32,53,47
CUST_000960,Female,43,57,32
CUST_000961,Male,20,63,47
CUST_000962,Female,29,41,26
CUST_000963,Male,23,60,32
CUST_000964,Male,27,19,69
CUST_000965,Male,46,103,25
CUST_000966,Male,49,55,55
CUST_000967,Female,37,51,81
CUST_000968,Male,40,70,27
CUST_000969,Female,40,76,71
CUST_000970,Female,28,19,30
CUST_000971,Female,37,46,43
CUST_000972,Female,22,88,75
CUST_000973,Female,25,77,22
CUST_000974,Male,34,36,100
CUST_000975,Male,24,83,47
CUST_000976,Male,22,75,100
CUST_000977,Female,27,43,92
CUST_000978,Male,46,59,58
CUST_000979,Female,50,25,15
CUST_000980,Female,34,76,67
CUST_000981,Male,40,90,23
CUST_000982,Female,29,53,50
CUST_000983,Male,18,59,49
CUST_000984,Male,26,68,47
CUST_000985,Female,31,55,46
CUST_000986,Female,36,18,35
CUST_000987,Female,33,81,31
CUST_000988,Male,32,84,36
CUST_000989,Male,29,73,76
CUST_000990,Female,38,87,16
CUST_000991,Female,21,57,33
CUST_000992,Female,43,68,99
CUST_000993,Male,29,45,44
CUST_000994,Female,55,42,67
CUST_000995,Male,31,33,30
CUST_000996,Male,30,66,18
CUST_000997,Female,29,61,60
CUST_000998,Male,30,81,40
CUST_000999,Female,41,25,77
CUST_001000,Male,34,65,35
CUST_001001,Male,44,94,49
CUST_001002,Female,39,62,86
CUST_001003,Female,35,78,69
CUST_001004,Female,38,106,48
CUST_001005,Female,46,87,57
CUST_001006,Female,41,31,71
CUST_001007,Female,37,53,45
CUST_001008,Female,39,67,8
CUST_001009,Male,23,58,8
CUST_001010,Female,60,86,50
CUST_001011,Male,40,59,44
CUST_001012,Female,41,58,74
CUST_001013,Female,34,81,83
CUST_001014,Male,18,31,65
CUST_001015,Female,32,69,66
CUST_001016,Female,35,47,89
CUST_001017,Male,26,75,2
CUST_001018,Female,26,52,13
CUST_001019,Female,31,70,22
CUST_001020,Male,42,49,17
CUST_001021,Female,47,20,46
CUST_001022,Male,36,67,56
CUST_001023,Female,29,34,56
CUST_001024,Female,31,89,62
CUST_001025,Female,35,71,57
CUST_001026,Female,37,74,46
CUST_001027,Female,39,54,36
CUST_001028,Female,30,59,14
CUST_001029,Male,40,15,47
CUST_001030,Female,39,67,63
CUST_001031,Male,31,37,77
CUST_001032,Female,18,66,29
CUST_001033,Male,26,38,100
CUST_001034,Male,50,72,72
CUST_001035,Male,18,63,67
CUST_001036,Female,48,33,55
CUST_001037,Male,18,87,1
CUST_001038,Female,27,56,59
CUST_001039,Male,31,42,43
CUST_001040,Male,52,80,81
CUST_001041,Female,35,48,48
CUST_001042,Female,32,56,79
CUST_001043,Male,25,90,32
CUST_001044,Female,40,67,41
CUST_001045,Female,29,72,41
CUST_001046,Female,32,57,62
CUST_001047,Male,31,46,73
CUST_001048,Male,42,53,46
CUST_001049,Female,42,15,71
CUST_001050,Male,26,73,56
CUST_001051,Female,28,71,13
CUST_001052,Female,27,30,72
CUST_001053,Female,36,67,16
CUST_001054,Female,44,15,1
CUST_001055,Female,36,102,35
CUST_001056,Male,18,48,21
CUST_001057,Female,42,49,59
CUST_001058,Male,21,74,63
CUST_001059,Female,27,69,67
CUST_001060,Female,36,29,46
CUST_001061,Female,34,60,34
CUST_001062,Female,43,68,34
CUST_001063,Female,28,43,47
CUST_001064,Male,25,75,56
CUST_001065,Male,31,34,76
CUST_001066,Female,44,72,10
CUST_001067,Male,41,30,69
CUST_001068,Male,35,51,56
CUST_001069,Male,48,27,100
CUST_001070,Male,46,76,55
CUST_001071,Male,42,85,88
CUST_001072,Male,23,94,51
CUST_001073,Male,42,51,58
CUST_001074,Male,32,44,55
CUST_001075,Female,31,80,51
CUST_001076,Male,28,61,55
CUST_001077,Male,33,47,75
CUST_001078,Female,28,46,80
CUST_001079,Male,36,60,60
CUST_001080,Female,33,84,71
CUST_001081,Female,37,38,38
CUST_001082,Male,40,86,77
CUST_001083,Male,32,56,51
CUST_001084,Female,27,84,77
CUST_001085,Female,18,55,72
CUST_001086,Female,42,76,27
CUST_001087,Female,35,43,45
CUST_001088,Male,33,68,55
CUST_001089,Female,46,73,11
CUST_001090,Male,22,22,12
CUST_001091,Female,35,92,58
CUST_001092,Female,25,30,32
CUST_001093,Female,41,81,30
CUST_001094,Female,18,50,76
CUST_001095,Male,43,75,99
CUST_001096,Male,42,68,54
CUST_001097,Male,25,53,75
CUST_001098,Male,35,42,83
CUST_001099,Female,25,55,9
CUST_001100,Male,39,50,59
CUST_001101,Male,43,67,83
CUST_001102,Female,24,61,77
CUST_001103,Female,22,44,60
CUST_001104,Female,45,35,38
CUST_001105,Female,54,51,77
CUST_001106,Male,39,58,52
CUST_001107,Male,40,44,53
CUST_001108,Female,31,67,5
CUST_001109,Female,36,55,70
CUST_001110,Male,38,79,31
CUST_001111,Female,33,67,50
CUST_001112,Male,48,71,47
CUST_001113,Male,36,48,70
CUST_001114,Female,38,85,22
CUST_001115,Female,33,65,40
CUST_001116,Female,34,86,43
CUST_001117,Male,47,77,19
CUST_001118,Female,36,55,84
CUST_001119,Male,36,47,51
CUST_001120,Male,36,62,11
CUST_001121,Female,31,54,1
CUST_001122,Female,20,45,60
CUST_001123,Female,50,38,44
CUST_001124,Female,45,98,63
CUST_001125,Female,47,32,59
CUST_001126,Female,24,21,32
CUST_001127,Male,49,67,15
CUST_001128,Male,54,45,77
CUST_001129,Male,45,54,50
CUST_001130,Male,51,32,9
CUST_001131,Female,42,68,95
CUST_001132,Female,26,65,52
CUST_001133,Male,40,79,13
CUST_001134,Male,24,71,26
CUST_001135,Female,29,54,62
CUST_001136,Male,38,27,15
CUST_001137,Female,36,44,27
CUST_001138,Female,39,43,35
CUST_001139,Female,18,37,49
CUST_001140,Female,33,85,61
CUST_001141,Female,40,87,49
CUST_001142,Male,42,49,6
CUST_001143,Female,43,76,76
CUST_001144,Female,37,65,53
CUST_001145,Male,31,48,14
CUST_001146,Female,40,61,75
CUST_001147,Female,32,20,53
CUST_001148,Female,44,28,69
CUST_001149,Female,39,68,44
CUST_001150,Female,34,78,20
CUST_001151,Female,27,78,30
CUST_001152,Female,46,38,54
CUST_001153,Female,40,77,38
CUST_001154,Female,56,73,34
CUST_001155,Female,40,69,1
CUST_001156,Female,41,57,18
CUST_001157,Male,20,49,31
CUST_001158,Female,38,74,63
CUST_001159,Female,31,75,60
CUST_001160,Male,43,55,59
CUST_001161,Female,38,68,69
CUST_001162,Male,44,69,63
CUST_001163,Male,56,57,20
CUST_001164,Female,27,46,43
CUST_001165,Male,44,61,50
CUST_001166,Female,41,77,69
CUST_001167,Female,54,42,23
CUST_001168,Female,42,83,36
CUST_001169,Male,41,45,61
CUST_001170,Male,43,96,45
CUST_001171,Female,44,75,91
CUST_001172,Female,49,51,25
CUST_001173,Female,26,32,73
CUST_001174,Male,31,49,47
CUST_001175,Female,52,53,39
CUST_001176,Female,18,53,69
CUST_001177,Female,34,46,100
CUST_001178,Male,36,60,1
CUST_001179,Female,33,58,34
CUST_001180,Female,50,44,12
CUST_001181,Female,39,81,53
CUST_001182,Male,31,82,38
CUST_001183,Female,28,60,66
CUST_001184,Female,37,78,9
CUST_001185,Male,46,72,20
CUST_001186,Female,36,47,37
CUST_001187,Female,33,68,23
CUST_001188,Male,28,42,1
CUST_001189,Male,38,41,44
CUST_001190,Female,38,72,61
CUST_001191,Male,27,70,44
CUST_001192,Female,45,69,89
CUST_001193,Male,52,62,48
CUST_001194,Female,35,25,62
CUST_001195,Male,38,30,51
CUST_001196,Female,23,67,58
CUST_001197,Female,42,74,59
CUST_001198,Female,39,45,73
CUST_001199,Female,31,93,37
CUST_001200,Male,27,47,46
CUST_001201,Female,53,83,47
CUST_001202,Male,38,26,46
CUST_001203,Male,25,43,29
CUST_001204,Male,43,66,1
CUST_001205,Female,37,53,17
CUST_001206,Female,35,76,67
CUST_001207,Female,44,65,59
CUST_001208,Male,18,88,53
CUST_001209,Male,18,50,60
CUST_001210,Female,48,38,57
CUST_001211,Male,33,55,99
CUST_001212,Female,30,51,50
CUST_001213,Male,21,46,79
CUST_001214,Female,36,42,69
CUST_001215,Female,38,31,38
CUST_001216,Male,49,85,26
CUST_001217,Male,38,30,42
CUST_001218,Female,31,58,47
CUST_001219,Female,39,62,39
CUST_001220,Male,46,67,47
CUST_001221,Female,43,59,29
CUST_001222,Male,41,31,41
CUST_001223,Male,37,44,51
CUST_001224,Female,29,58,46
CUST_001225,Male,24,59,55
CUST_001226,Female,23,36,38
CUST_001227,Male,38,72,36
CUST_001228,Male,39,41,52
CUST_001229,Female,45,93,70
CUST_001230,Male,40,21,48
CUST_001231,Female,45,70,55
CUST_001232,Male,33,62,56
CUST_001233,Male,42,56,47
CUST_001234,Male,24,72,66
CUST_001235,Female,34,45,51
CUST_001236,Male,18,53,82
CUST_001237,Female,35,38,34
CUST_001238,Female,47,86,54
CUST_001239,Female,35,49,44
CUST_001240,Male,42,48,40
CUST_001241,Female,37,86,33
CUST_001242,Female,29,25,67
CUST_001243,Female,33,93,57
CUST_001244,Female,46,57,89
CUST_001245,Female,42,80,49
CUST_001246,Female,28,70,69
CUST_001247,Male,21,20,35
CUST_001248,Male,37,73,46
CUST_001249,Female,29,38,22
CUST_001250,Female,33,55,56
CUST_001251,Female,20,93,70
CUST_001252,Female,45,48,86
CUST_001253,Male,34,82,46
CUST_001254,Male,35,40,53
CUST_001255,Female,26,89,75
CUST_001256,Male,32,57,86
CUST_001257,Male,36,68,39
CUST_001258,Female,28,58,76
CUST_001259,Male,32,60,60
CUST_001260,Female,48,32,57
CUST_001261,Male,18,49,90
CUST_001262,Female,36,45,5
CUST_001263,Male,27,33,32
CUST_001264,Female,48,61,39
CUST_001265,Male,33,88,64
CUST_001266,Male,24,42,25
CUST_001267,Male,32,93,65
CUST_001268,Female,38,57,34
CUST_001269,Female,62,50,64
CUST_001270,Male,18,54,47
CUST_001271,Female,23,104,95
CUST_001272,Female,48,67,23
CUST_001273,Female,19,67,67
CUST_001274,Male,35,72,58
CUST_001275,Female,30,33,43
CUST_001276,Male,28,82,60
CUST_001277,Male,33,43,35
CUST_001278,Female,31,40,53
CUST_001279,Male,45,50,35
CUST_001280,Female,48,55,54
CUST_001281,Female,39,60,58
CUST_001282,Female,32,53,46
CUST_001283,Female,37,48,65
CUST_001284,Male,43,46,42
CUST_001285,Male,45,60,56
CUST_001286,Female,38,24,20
CUST_001287,Male,50,60,39
CUST_001288,Male,28,85,46
CUST_001289,Male,46,66,86
CUST_001290,Male,42,74,55
CUST_001291,Male,28,87,52
CUST_001292,Male,37,72,72
CUST_001293,Female,38,48,28
CUST_001294,Female,33,50,62
CUST_001295,Female,33,62,61
CUST_001296,Male,19,35,35
CUST_001297,Male,28,110,63
CUST_001298,Male,32,60,15
CUST_001299,Female,29,89,62
CUST_001300,Female,26,56,93
CUST_001301,Male,45,61,69
CUST_001302,Female,33,59,51
CUST_001303,Male,56,85,35
CUST_001304,Female,37,109,93
CUST_001305,Female,45,30,1
CUST_001306,Female,32,55,36
CUST_001307,Female,28,68,45
CUST_001308,Female,37,25,35
CUST_001309,Male,47,47,39
CUST_001310,Female,34,68,79
CUST_001311,Male,39,50,39
CUST_001312,Female,37,60,61
CUST_001313,Female,34,70,47
CUST_001314,Female,34,49,35
CUST_001315,Female,25,40,84
CUST_001316,Female,34,40,39
CUST_001317,Female,41,15,80
CUST_001318,Female,37,70,74
CUST_001319,Male,36,56,26
CUST_001320,Male,42,84,48
CUST_001321,Male,36,72,100
CUST_001322,Male,35,61,37
CUST_001323,Female,42,67,66
CUST_001324,Male,36,25,67
CUST_001325,Female,32,67,37
CUST_001326,Male,39,55,67
CUST_001327,Male,34,45,14
CUST_001328,Female,32,51,72
CUST_001329,Female,36,73,53
CUST_001330,Female,36,48,1
CUST_001331,Female,23,55,41
CUST_001332,Female,38,71,13
CUST_001333,Male,53,54,27
CUST_001334,Female,25,63,40
CUST_001335,Female,29,57,66
CUST_001336,Female,62,82,21
CUST_001337,Male,26,63,39
CUST_001338,Female,47,27,19
CUST_001339,Male,32,75,28
CUST_001340,Male,35,47,86
CUST_001341,Male,33,49,56
CUST_001342,Female,39,55,15
CUST_001343,Female,19,104,78
CUST_001344,Female,36,70,77
CUST_001345,Female,30,98,42
CUST_001346,Male,18,61,70
CUST_001347,Male,46,74,91
CUST_001348,Male,18,95,51
CUST_001349,Female,56,76,27
CUST_001350,Male,41,68,70
CUST_001351,Female,21,32,33
CUST_001352,Female,48,39,33
CUST_001353,Male,27,65,28
CUST_001354,Female,27,80,66
CUST_001355,Female,18,57,75
CUST_001356,Female,26,73,42
CUST_001357,Female,27,43,80
CUST_001358,Male,43,47,39
CUST_001359,Male,46,69,47
CUST_001360,Female,22,61,26
CUST_001361,Female,37,52,37
CUST_001362,Male,18,49,75
CUST_001363,Female,37,29,36
CUST_001364,Female,56,59,29
CUST_001365,Female,18,30,26
CUST_001366,Male,24,53,4
CUST_001367,Female,42,56,25
CUST_001368,Female,43,88,13
CUST_001369,Male,25,38,32
CUST_001370,Male,49,69,43
CUST_001371,Female,26,63,42
CUST_001372,Male,51,38,55
CUST_001373,Female,39,61,60
CUST_001374,Female,47,33,24
CUST_001375,Male,38,61,82
CUST_001376,Female,41,55,67
CUST_001377,Male,42,77,70
CUST_001378,Female,46,45,49
CUST_001379,Male,34,15,69
CUST_001380,Female,26,48,97
CUST_001381,Male,34,72,74
CUST_001382,Male,28,62,66
CUST_001383,Female,28,48,1
CUST_001384,Male,51,84,66
CUST_001385,Female,41,54,57
CUST_001386,Male,40,75,36
CUST_001387,Female,45,60,34
CUST_001388,Male,41,73,69
CUST_001389,Female,53,75,88
CUST_001390,Female,18,86,46
CUST_001391,Male,25,44,37
CUST_001392,Male,27,71,27
CUST_001393,Male,21,35,11
CUST_001394,Female,36,71,47
CUST_001395,Male,36,26,67
CUST_001396,Female,54,98,62
CUST_001397,Male,44,66,25
CUST_001398,Male,29,64,62
CUST_001399,Female,39,27,44
CUST_001400,Female,18,80,14
CUST_001401,Male,36,84,2
CUST_001402,Male,35,55,54
CUST_001403,Male,25,51,90
CUST_001404,Female,32,52,3
CUST_001405,Female,28,94,58
CUST_001406,Female,25,58,47
CUST_001407,Female,41,63,45
CUST_001408,Female,45,79,63
CUST_001409,Female,40,15,30
CUST_001410,Female,30,58,68
CUST_001411,Male,28,54,71
CUST_001412,Male,30,63,73
CUST_001413,Male,32,76,67
CUST_001414,Male,26,79,30
CUST_001415,Female,45,55,42
CUST_001416,Female,32,57,26
CUST_001417,Male,42,60,39
CUST_001418,Male,21,75,39
CUST_001419,Female,28,82,67
CUST_001420,Female,43,31,48
CUST_001421,Male,43,67,7
CUST_001422,Female,22,56,58
CUST_001423,Male,38,100,42
CUST_001424,Male,38,37,71
CUST_001425,Female,27,36,62
CUST_001426,Female,38,48,34
CUST_001427,Male,19,71,55
CUST_001428,Female,25,72,88
CUST_001429,Female,40,49,5
CUST_001430,Female,35,80,65
CUST_001431,Female,35,51,29
CUST_001432,Female,33,77,18
CUST_001433,Female,40,32,47
CUST_001434,Female,40,40,45
CUST_001435,Male,42,51,50
CUST_001436,Male,36,58,48
CUST_001437,Male,31,43,25
CUST_001438,Female,29,42,69
CUST_001439,Male,24,69,38
CUST_001440,Female,30,76,97
CUST_001441,Female,28,44,64
CUST_001442,Male,51,33,73
CUST_001443,Female,24,61,54
CUST_001444,Male,45,69,97
CUST_001445,Female,32,39,69
CUST_001446,Male,32,93,82
CUST_001447,Female,39,42,67
CUST_001448,Female,20,54,54
CUST_001449,Female,27,55,47
CUST_001450,Female,22,43,57
CUST_001451,Female,31,96,46
CUST_001452,Female,25,41,73
CUST_001453,Female,48,94,57
CUST_001454,Female,29,53,69
CUST_001455,Male,18,54,63
CUST_001456,Female,31,47,42
CUST_001457,Female,43,73,33
CUST_001458,Female,51,99,73
CUST_001459,Male,32,48,67
CUST_001460,Female,29,53,38
CUST_001461,Male,34,89,1
CUST_001462,Female,39,37,66
CUST_001463,Male,23,44,81
CUST_001464,Female,32,87,27
CUST_001465,Female,34,68,60
CUST_001466,Male,35,42,80
CUST_001467,Female,33,72,33
CUST_001468,Male,25,29,2
CUST_001469,Female,38,81,82
CUST_001470,Female,34,20,10
CUST_001471,Female,34,39,54
CUST_001472,Female,24,67,63
CUST_001473,Female,41,34,43
CUST_001474,Male,25,60,100
CUST_001475,Male,51,71,52
CUST_001476,Female,23,45,63
CUST_001477,Female,42,57,40
CUST_001478,Female,18,76,59
CUST_001479,Female,18,68,60
CUST_001480,Male,29,90,44
CUST_001481,Female,18,43,27
CUST_001482,Male,42,40,16
CUST_001483,Female,34,86,32
CUST_001484,Male,49,67,91
CUST_001485,Male,33,54,7
CUST_001486,Male,37,48,90
CUST_001487,Male,32,76,96
CUST_001488,Female,26,52,49
CUST_001489,Male,30,75,88
CUST_001490,Male,22,85,49
CUST_001491,Male,38,62,40
CUST_001492,Male,31,32,33
CUST_001493,Male,33,71,40
CUST_001494,Male,63,82,63
CUST_001495,Female,30,83,48
CUST_001496,Female,38,63,38
CUST_001497,Female,34,25,20
CUST_001498,Female,46,50,13
CUST_001499,Male,37,50,17
CUST_001500,Female,32,77,31
CUST_001501,Female,57,68,100
CUST_001502,Female,26,77,78
CUST_001503,Male,33,46,84
CUST_001504,Male,44,64,51
CUST_001505,Male,26,15,23
CUST_001506,Male,42,51,8
CUST_001507,Female,30,30,61
CUST_001508,Female,45,94,46
CUST_001509,Female,44,69,46
CUST_001510,Female,34,68,30
CUST_001511,Female,24,35,42
CUST_001512,Female,31,57,6
CUST_001513,Female,34,73,30
CUST_001514,Male,43,42,41
CUST_001515,Male,38,50,77
CUST_001516,Male,40,82,37
CUST_001517,Female,38,38,82
CUST_001518,Female,43,51,47
CUST_001519,Male,32,43,21
CUST_001520,Female,36,66,41
CUST_001521,Male,35,75,67
CUST_001522,Female,30,92,65
CUST_001523,Male,45,67,29
CUST_001524,Male,44,84,91
CUST_001525,Female,47,67,66
CUST_001526,Male,27,32,86
CUST_001527,Male,38,60,57
CUST_001528,Male,45,61,83
CUST_001529,Female,50,81,41
CUST_001530,Female,19,58,69
CUST_001531,Male,34,52,32
CUST_001532,Female,33,42,87
CUST_001533,Female,50,54,1
CUST_001534,Male,18,58,91
CUST_001535,Male,24,71,7
CUST_001536,Male,49,43,1
CUST_001537,Male,30,106,20
CUST_001538,Female,21,41,53
CUST_001539,Male,50,34,58
CUST_001540,Female,20,70,64
CUST_001541,Female,45,34,32
CUST_001542,Male,19,60,47
CUST_001543,Female,20,46,40
CUST_001544,Male,37,73,48
CUST_001545,Female,26,63,58
CUST_001546,Female,37,82,46
CUST_001547,Female,53,68,54
CUST_001548,Female,33,60,16
CUST_001549,Male,51,64,75
CUST_001550,Female,38,40,65
CUST_001551,Female,44,46,56
CUST_001552,Female,18,64,29
CUST_001553,Female,41,71,31
CUST_001554,Female,39,53,44
CUST_001555,Male,31,55,78
CUST_001556,Male,53,52,25
CUST_001557,Female,30,67,17
CUST_001558,Male,18,60,28
CUST_001559,Female,42,72,68
CUST_001560,Female,20,47,57
CUST_001561,Male,35,58,67
CUST_001562,Male,48,90,31
CUST_001563,Female,39,100,49
CUST_001564,Male,32,55,70
CUST_001565,Female,31,86,31
CUST_001566,Male,47,85,91
CUST_001567,Female,22,76,69
CUST_001568,Male,42,24,42
CUST_001569,Female,56,31,87
CUST_001570,Female,40,49,38
CUST_001571,Female,32,50,17
CUST_001572,Male,33,41,50
CUST_001573,Female,30,71,37
CUST_001574,Female,28,72,52
CUST_001575,Male,36,95,78
CUST_001576,Male,41,47,48
CUST_001577,Male,51,46,36
CUST_001578,Female,18,63,50
CUST_001579,Female,18,34,72
CUST_001580,Female,51,97,25
CUST_001581,Male,35,52,5
CUST_001582,Male,36,58,34
CUST_001583,Female,40,62,37
CUST_001584,Female,33,57,47
CUST_001585,Female,54,54,38
CUST_001586,Male,39,107,36
CUST_001587,Female,30,61,24
CUST_001588,Male,31,69,27
CUST_001589,Male,33,50,79
CUST_001590,Female,27,72,37
CUST_001591,Female,51,60,8
CUST_001592,Female,36,64,33
CUST_001593,Male,23,69,75
CUST_001594,Male,39,77,37
CUST_001595,Female,49,73,48
CUST_001596,Female,45,59,55
CUST_001597,Male,27,60,45
CUST_001598,Male,23,37,27
CUST_001599,Male,49,56,40
CUST_001600,Female,18,62,38
CUST_001601,Male,38,78,49
CUST_001602,Male,29,15,100
CUST_001603,Male,48,66,33
CUST_001604,Male,24,44,90
CUST_001605,Male,27,75,23
CUST_001606,Female,41,86,33
CUST_001607,Male,42,59,24
CUST_001608,Female,48,88,30
CUST_001609,Male,39,77,81
CUST_001610,Female,38,62,49
CUST_001611,Female,45,27,7
CUST_001612,Female,21,67,28
CUST_001613,Female,26,43,1
CUST_001614,Male,22,15,45
CUST_001615,Male,18,38,46
CUST_001616,Female,43,86,41
CUST_001617,Female,49,62,80
CUST_001618,Female,40,84,24
CUST_001619,Female,38,91,55
CUST_001620,Female,35,65,29
CUST_001621,Female,35,48,76
CUST_001622,Male,51,38,9
CUST_001623,Female,50,58,34
CUST_001624,Female,29,42,98
CUST_001625,Male,46,37,35
CUST_001626,Female,47,47,13
CUST_001627,Male,41,54,56
CUST_001628,Female,38,55,85
CUST_001629,Male,38,58,60
CUST_001630,Female,20,68,56
CUST_001631,Female,19,56,23
CUST_001632,Male,42,75,62
CUST_001633,Female,23,74,34
CUST_001634,Female,21,79,30
CUST_001635,Female,18,57,8
CUST_001636,Male,30,35,37
CUST_001637,Male,38,55,14
CUST_001638,Male,39,40,31
CUST_001639,Female,43,75,43
CUST_001640,Female,31,30,79
CUST_001641,Female,36,66,6
CUST_001642,Female,43,64,49
CUST_001643,Female,39,74,60
CUST_001644,Female,29,65,30
CUST_001645,Male,37,59,32
CUST_001646,Female,18,38,85
CUST_001647,Male,35,94,22
CUST_001648,Female,28,58,92
CUST_001649,Female,50,52,61
CUST_001650,Female,25,62,93
CUST_001651,Male,36,82,66
CUST_001652,Male,30,54,1
CUST_001653,Male,29,83,64
CUST_001654,Male,38,64,23
CUST_001655,Male,30,74,51
CUST_001656,Female,53,65,72
CUST_001657,Female,18,73,54
CUST_001658,Male,41,77,48
CUST_001659,Male,34,68,58
CUST_001660,Male,34,91,100
